date,exdate,cp_flag,strike_price,best_bid,best_offer,exercise_style,strike_price_scaled,mid,Model Price,Market Price,Calibrated Sigma (σ),Calibrated Beta (β),Calibrated Forward Price,DD Implied Volatility,strike,vols,SABR Volatility
20201201,20201218,C,202000,163.79,164.25,A,202.0,164.01999999999998,163.30143326902248,164.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1873992797073352,,,
20201201,20201218,C,203000,162.79,163.25,A,203.0,163.01999999999998,162.30726144510427,163.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1784072591809625,,,
20201201,20201218,C,204000,161.79,162.25,A,204.0,162.01999999999998,161.31308962118607,162.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.169457101220373,,,
20201201,20201218,C,205000,160.79,161.25,A,205.0,161.01999999999998,160.31891779726786,161.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1605483406328039,,,
20201201,20201218,C,206000,159.79,160.25,A,206.0,160.01999999999998,159.32474597334965,160.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1516805186803483,,,
20201201,20201218,C,207000,158.79,159.25,A,207.0,159.01999999999998,158.33057414943144,159.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1428531829407769,,,
20201201,20201218,C,208000,157.79,158.25,A,208.0,158.01999999999998,157.33640232551323,158.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.13406588717145,,,
20201201,20201218,C,209000,156.79,157.25,A,209.0,157.01999999999998,156.34223050159503,157.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1253181911765304,,,
20201201,20201218,C,210000,155.79,156.25,A,210.0,156.01999999999998,155.34805867767682,156.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.116609660676788,,,
20201201,20201218,C,211000,154.79,155.25,A,211.0,155.01999999999998,154.3538868537586,155.01999999999998,0.20611068506132416,0.6949628175387729,366.8027316542716,1.1079398671825842,,,
20201201,20201218,C,212000,153.8,154.25,A,212.0,154.025,153.3597150298404,154.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0993083878691905,,,
20201201,20201218,C,213000,152.8,153.25,A,213.0,153.025,152.3655432059222,153.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0907148054552418,,,
20201201,20201218,C,214000,151.8,152.25,A,214.0,152.025,151.371371382004,152.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0821587080837793,,,
20201201,20201218,C,215000,150.8,151.25,A,215.0,151.025,150.3771995580858,151.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0736396892036923,,,
20201201,20201218,C,216000,149.8,150.25,A,216.0,150.025,149.3830277341676,150.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0651573474588176,,,
20201201,20201218,C,217000,148.8,149.25,A,217.0,149.025,148.3888559102494,149.025,0.20611068506132416,0.6949628175387729,366.8027316542716,1.056711286572675,,,
20201201,20201218,C,218000,147.8,148.26,A,218.0,148.03,147.39468408633118,148.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0483011152402497,,,
20201201,20201218,C,219000,146.8,147.26,A,219.0,147.03,146.40051226241297,147.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0399264470199545,,,
20201201,20201218,C,220000,145.8,146.26,A,220.0,146.03,145.40634043849477,146.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0315869002283848,,,
20201201,20201218,C,221000,144.8,145.26,A,221.0,145.03,144.41216861457656,145.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0232820978363373,,,
20201201,20201218,C,222000,143.8,144.26,A,222.0,144.03,143.41799679065835,144.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0150116673685556,,,
20201201,20201218,C,223000,142.8,143.26,A,223.0,143.03,142.42382496674014,143.03,0.20611068506132416,0.6949628175387729,366.8027316542716,1.0067752408014854,,,
20201201,20201218,C,224000,141.81,142.26,A,224.0,142.035,141.42965314282193,142.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9985724544681341,,,
20201201,20201218,C,225000,140.81,141.26,A,225.0,141.035,140.43548131890373,141.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.99040294896041,,,
20201201,20201218,C,226000,139.81,140.26,A,226.0,140.035,139.44130949498552,140.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9822663690351401,,,
20201201,20201218,C,227000,138.81,139.26,A,227.0,139.035,138.4471376710673,139.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9741623635211764,,,
20201201,20201218,C,228000,137.81,138.26,A,228.0,138.035,137.4529658471491,138.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9660905852280195,,,
20201201,20201218,C,229000,136.81,137.26,A,229.0,137.035,136.4587940232309,137.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9580506908562068,,,
20201201,20201218,C,230000,135.81,136.27,A,230.0,136.04000000000002,135.4646221993127,136.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9500423409088975,,,
20201201,20201218,C,231000,134.81,135.27,A,231.0,135.04000000000002,134.4704503753945,135.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9420651996047708,,,
20201201,20201218,C,232000,133.81,134.27,A,232.0,134.04000000000002,133.4762785514763,134.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9341189347925378,,,
20201201,20201218,C,233000,132.81,133.27,A,233.0,133.04000000000002,132.4821067275581,133.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9262032178664312,,,
20201201,20201218,C,234000,131.81,132.27,A,234.0,132.04000000000002,131.48793490363988,132.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9183177236830272,,,
20201201,20201218,C,235000,130.81,131.27,A,235.0,131.04000000000002,130.49376307972167,131.04000000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9104621304791075,,,
20201201,20201218,C,236000,129.82,130.27,A,236.0,130.04500000000002,129.49959125580347,130.04500000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.9026361197907506,,,
20201201,20201218,C,237000,128.82,129.27,A,237.0,129.04500000000002,128.50541943188526,129.04500000000002,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8948393763733694,,,
20201201,20201218,C,238000,127.82,128.17,A,238.0,127.99499999999999,127.51124760796705,127.99499999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8870715881226643,,,
20201201,20201218,C,239000,126.82,127.27,A,239.0,127.04499999999999,126.51707578404884,127.04499999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8793324459965509,,,
20201201,20201218,C,240000,125.82,126.19,A,240.0,126.005,125.52290396013063,126.005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8716216439381279,,,
20201201,20201218,C,241000,124.82,125.18,A,241.0,125.0,124.52873213621243,125.0,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8639388787990282,,,
20201201,20201218,C,242000,123.82,124.19,A,242.0,124.005,123.53456031229423,124.005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8562838502640002,,,
20201201,20201218,C,243000,122.82,123.19,A,243.0,123.005,122.54038848837602,123.005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8486562607758922,,,
20201201,20201218,C,244000,121.82,122.19,A,244.0,122.005,121.54621666445782,122.005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8410558154612413,,,
20201201,20201218,C,245000,120.82,121.19,A,245.0,121.005,120.55204484053961,121.005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8334822220568356,,,
20201201,20201218,C,246000,119.83,120.19,A,246.0,120.00999999999999,119.5578730166214,120.00999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8259351908363111,,,
20201201,20201218,C,247000,118.83,119.28,A,247.0,119.055,118.56370119270319,119.055,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8184144345375218,,,
20201201,20201218,C,248000,117.83,118.2,A,248.0,118.015,117.56952936878498,118.015,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8109196682904314,,,
20201201,20201218,C,249000,116.83,117.28,A,249.0,117.055,116.57535754486678,117.055,0.20611068506132416,0.6949628175387729,366.8027316542716,0.8034506095448994,,,
20201201,20201218,C,250000,115.83,116.19,A,250.0,116.00999999999999,115.58118572094858,116.00999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7960069779993441,,,
20201201,20201218,C,251000,114.83,115.29,A,251.0,115.06,114.58701389703037,115.06,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7885884955294933,,,
20201201,20201218,C,252000,113.83,114.2,A,252.0,114.015,113.59284207311217,114.015,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7811948861157512,,,
20201201,20201218,C,253000,112.84,113.2,A,253.0,113.02000000000001,112.59867024919396,113.02000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.773825875776023,,,
20201201,20201218,C,254000,111.84,112.2,A,254.0,112.02000000000001,111.60449842527575,112.02000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7664811924895699,,,
20201201,20201218,C,255000,110.84,111.2,A,255.0,111.02000000000001,110.61032660135757,111.02000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7591605661295613,,,
20201201,20201218,C,256000,109.84,110.19,A,256.0,110.015,109.6161547774393,110.015,0.20611068506132416,0.6949628175387729,366.8027316542716,0.75186372839088,,,
20201201,20201218,C,257000,108.84,109.21,A,257.0,109.025,108.62198295352118,109.025,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7445904127191671,,,
20201201,20201218,C,258000,107.84,108.21,A,258.0,108.025,107.62781112960293,108.025,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7373403542390364,,,
20201201,20201218,C,259000,106.84,107.21,A,259.0,107.025,106.63363930568478,107.025,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7301132896827879,,,
20201201,20201218,C,260000,105.84,106.21,A,260.0,106.025,105.63946748176652,106.025,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7229089573184392,,,
20201201,20201218,C,261000,104.85,105.21,A,261.0,105.03,104.64529565784831,105.03,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7157270968752676,,,
20201201,20201218,C,262000,103.85,104.23,A,262.0,104.03999999999999,103.65112383393016,104.03999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7085674494751963,,,
20201201,20201218,C,263000,102.85,103.22,A,263.0,103.035,102.65695201001195,103.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.7014297575545186,,,
20201201,20201218,C,264000,101.85,102.21,A,264.0,102.03,101.6627801860938,102.03,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6943137647922176,,,
20201201,20201218,C,265000,100.85,101.22,A,265.0,101.035,100.6686083621757,101.035,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6872192160340987,,,
20201201,20201218,C,266000,99.86,100.22,A,266.0,100.03999999999999,99.67443653825772,100.03999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6801458572174964,,,
20201201,20201218,C,267000,98.86,99.22,A,267.0,99.03999999999999,98.68026471433991,99.03999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6730934352914621,,,
20201201,20201218,C,268000,97.86,98.22,A,268.0,98.03999999999999,97.68609289042239,98.03999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6660616981458549,,,
20201201,20201218,C,269000,96.86,97.23,A,269.0,97.045,96.69192106650554,97.045,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6590503945228966,,,
20201201,20201218,C,270000,95.86,96.23,A,270.0,96.045,95.69774924258977,96.045,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6520592739435365,,,
20201201,20201218,C,271000,94.86,95.23,A,271.0,95.045,94.70357741867579,95.045,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6450880866228219,,,
20201201,20201218,C,272000,93.87,94.23,A,272.0,94.05000000000001,93.70940559476522,94.05000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6381365833873512,,,
20201201,20201218,C,273000,92.87,93.23,A,273.0,93.05000000000001,92.71523377086064,93.05000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6312045155898648,,,
20201201,20201218,C,274000,91.87,92.22,A,274.0,92.045,91.72106194696605,92.045,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6242916350225836,,,
20201201,20201218,C,275000,90.87,91.24,A,275.0,91.055,90.72689012308881,91.055,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6173976938292068,,,
20201201,20201218,C,276000,89.87,90.24,A,276.0,90.055,89.73271829924096,90.055,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6105224444130398,,,
20201201,20201218,C,277000,88.88,89.24,A,277.0,89.06,88.73854647544273,89.06,0.20611068506132416,0.6949628175387729,366.8027316542716,0.6036656393472485,,,
20201201,20201218,C,278000,87.88,88.22,A,278.0,88.05,87.7443746517273,88.05,0.20611068506132416,0.6949628175387729,366.8027316542716,0.596827031277853,,,
20201201,20201218,C,279000,86.88,87.25,A,279.0,87.065,86.75020282814889,87.065,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5900063728297804,,,
20201201,20201218,C,280000,85.88,86.25,A,280.0,86.065,85.75603100479553,86.065,0.20611068506132416,0.6949628175387729,366.8027316542716,0.583203416508705,,,
20201201,20201218,C,281000,84.89,85.25,A,281.0,85.07,84.76185918180848,85.07,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5764179146030044,,,
20201201,20201218,C,282000,83.89,84.25,A,282.0,84.07,83.76768735941332,84.07,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5696496190854586,,,
20201201,20201218,C,283000,82.89,83.25,A,283.0,83.07,82.7735155379661,83.07,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5628982815185736,,,
20201201,20201218,C,284000,81.89,82.25,A,284.0,82.07,81.7793437180255,82.07,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5561636529569245,,,
20201201,20201218,C,285000,80.9,81.26,A,285.0,81.08000000000001,80.78517190046028,81.08000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5494454838656059,,,
20201201,20201218,C,286000,79.9,80.26,A,286.0,80.08000000000001,79.79100008661067,80.08000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5427435240427326,,,
20201201,20201218,C,287000,78.9,79.26,A,287.0,79.08000000000001,78.7968282785279,79.08000000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5360575225626266,,,
20201201,20201218,C,288000,77.91,78.27,A,288.0,78.09,77.80265647932708,78.09,0.20611068506132416,0.6949628175387729,366.8027316542716,0.529387227746908,,,
20201201,20201218,C,289000,76.91,77.28,A,289.0,77.095,76.80848469370137,77.095,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5227323871720756,,,
20201201,20201218,C,290000,75.91,76.26,A,290.0,76.08500000000001,75.81431292866745,76.08500000000001,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5160927477409143,,,
20201201,20201218,C,291000,74.92,75.28,A,291.0,75.1,74.82014119463517,75.1,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5094680558300648,,,
20201201,20201218,C,292000,73.92,74.28,A,292.0,74.1,73.82596950693153,74.1,0.20611068506132416,0.6949628175387729,366.8027316542716,0.5028580575558786,,,
20201201,20201218,C,293000,72.92,73.27,A,293.0,73.095,72.83179788795302,73.095,0.20611068506132416,0.6949628175387729,366.8027316542716,0.49626249919745513,,,
20201201,20201218,C,294000,71.93,72.28,A,294.0,72.105,71.83762637018309,72.105,0.20611068506132416,0.6949628175387729,366.8027316542716,0.48968112783521306,,,
20201201,20201218,C,295000,70.93,71.28,A,295.0,71.105,70.84345500038616,71.105,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4831136922803251,,,
20201201,20201218,C,296000,69.94,70.3,A,296.0,70.12,69.84928384539293,70.12,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4765599443911598,,,
20201201,20201218,C,297000,68.94,69.31,A,297.0,69.125,68.85511300001603,69.125,0.20611068506132416,0.6949628175387729,366.8027316542716,0.47001964090056525,,,
20201201,20201218,C,298000,67.95,68.31,A,298.0,68.13,67.86094259779703,68.13,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4634925459106294,,,
20201201,20201218,C,299000,66.95,67.31,A,299.0,67.13,66.8667728254813,67.13,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4569784342498146,,,
20201201,20201218,C,300000,65.96,66.32,A,300.0,66.13999999999999,65.87260394236323,66.13999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.45047709593487556,,,
20201201,20201218,C,301000,64.96,65.32,A,301.0,65.13999999999999,64.87843630593954,65.13999999999999,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4439883420330507,,,
20201201,20201218,C,302000,63.97,64.33,A,302.0,64.15,63.88427040566256,64.15,0.20611068506132416,0.6949628175387729,366.8027316542716,0.43751201228161274,,,
20201201,20201218,C,303000,62.97,63.33,A,303.0,63.15,62.89010690700935,63.15,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4310479848917001,,,
20201201,20201218,C,304000,61.98,62.32,A,304.0,62.15,61.89594670857349,62.15,0.20611068506132416,0.6949628175387729,366.8027316542716,0.42459618903733154,,,
20201201,20201218,C,305000,60.99,61.35,A,305.0,61.17,60.90179101546014,61.17,0.20611068506132416,0.6949628175387729,366.8027316542716,0.4181566206131778,,,
20201201,20201218,C,306000,59.99,60.35,A,306.0,60.17,59.907641432911085,60.17,0.20611068506132416,0.6949628175387729,366.8027316542716,0.41172936192562626,,,
20201201,20201218,C,307000,59.0,59.36,A,307.0,59.18,58.91350008481728,59.18,0.20611068506132416,0.6949628175387729,366.8027316542716,0.405314606064644,,,
20201201,20201218,C,308000,58.01,58.37,A,308.0,58.19,57.91936976257895,58.19,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3989126867742388,,,
20201201,20201218,C,309000,57.01,57.38,A,309.0,57.195,56.92525411064103,57.195,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3925241147114631,,,
20201201,20201218,C,310000,56.02,56.39,A,310.0,56.205,55.93115785595271,56.205,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3861496209940978,,,
20201201,20201218,C,311000,55.03,55.39,A,311.0,55.21,54.93708708954676,55.21,0.20611068506132416,0.6949628175387729,366.8027316542716,0.37979020896473,,,
20201201,20201218,C,312000,54.04,54.4,A,312.0,54.22,53.94304960938576,54.22,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3734472150185022,,,
20201201,20201218,C,313000,53.05,53.41,A,313.0,53.23,52.94905533453517,53.23,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3671223792203039,,,
20201201,20201218,C,314000,52.06,52.42,A,314.0,52.24,51.955116801553835,52.24,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3608179262009713,,,
20201201,20201218,C,315000,51.07,51.43,A,315.0,51.25,50.96124975468996,51.25,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3545366564561709,,,
20201201,20201218,C,316000,50.08,50.43,A,316.0,50.254999999999995,49.96747384196852,50.254999999999995,0.20611068506132416,0.6949628175387729,366.8027316542716,0.348282047636312,,,
20201201,20201218,C,317000,49.09,49.45,A,317.0,49.27,48.97381342948976,49.27,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3420583646722079,,,
20201201,20201218,C,318000,48.08,48.43,A,318.0,48.254999999999995,47.98029854615295,48.254999999999995,0.20611068506132416,0.6949628175387729,366.8027316542716,0.335870776575288,,,
20201201,20201218,C,319000,47.1,47.45,A,319.0,47.275000000000006,46.98696597049676,47.275000000000006,0.20611068506132416,0.6949628175387729,366.8027316542716,0.32972547647192463,,,
20201201,20201218,C,320000,46.1,46.46,A,320.0,46.28,45.99386047033548,46.28,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3236297997991231,,,
20201201,20201218,C,321000,45.11,45.47,A,321.0,45.29,45.00103620429171,45.29,0.20611068506132416,0.6949628175387729,366.8027316542716,0.31759233366741624,,,
20201201,20201218,C,322000,44.13,44.49,A,322.0,44.31,44.00855829212129,44.31,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3116230081789224,,,
20201201,20201218,C,323000,43.15,43.49,A,323.0,43.32,43.016504557841465,43.32,0.20611068506132416,0.6949628175387729,366.8027316542716,0.3057331581379483,,,
20201201,20201218,C,324000,42.16,42.52,A,324.0,42.34,42.02496744607204,42.34,0.20611068506132416,0.6949628175387729,366.8027316542716,0.2999355413345449,,,
20201201,20201218,C,325000,41.2,41.54,A,325.0,41.370000000000005,41.03405610768117,41.370000000000005,0.20611068506132416,0.6949628175387729,366.8027316542716,0.2942442978168059,,,
20201201,20201218,C,326000,40.2,40.56,A,326.0,40.38,40.04389864579301,40.38,0.20611068506132416,0.6949628175387729,366.8027316542716,0.28867483385168746,,,
20201201,20201218,C,327000,39.24,39.58,A,327.0,39.41,39.054644507524536,39.41,0.20611068506132416,0.6949628175387729,366.8027316542716,0.28324361531746667,,,
20201201,20201218,C,328000,38.24,38.63,A,328.0,38.435,38.0664670005503,38.435,0.20611068506132416,0.6949628175387729,366.8027316542716,0.27796785884962255,,,
20201201,20201218,C,329000,37.28,37.62,A,329.0,37.45,37.07956590686481,37.45,0.20611068506132416,0.6949628175387729,366.8027316542716,0.27286511583245215,,,
20201201,20201218,C,330000,36.32,36.65,A,330.0,36.485,36.094170159082296,36.485,0.20611068506132416,0.6949628175387729,366.8027316542716,0.2679527545665366,,,
20201201,20201218,C,331000,35.37,35.68,A,331.0,35.525,35.110540537470236,35.525,0.20611068506132416,0.6949628175387729,366.8027316542716,0.26324735918454056,,,
20201201,20201218,C,332000,34.39,34.71,A,332.0,34.55,34.128972338891295,34.55,0.20611068506132416,0.6949628175387729,366.8027316542716,0.2587640786728546,,,
20201201,20201218,C,333000,33.39,33.74,A,333.0,33.565,33.14979796216617,33.565,0.20611068506132416,0.6949628175387729,366.8027316542716,0.2545159731436958,,,
20201201,20201218,C,334000,32.42,32.78,A,334.0,32.6,32.17338934835949,32.6,0.20611068506132416,0.6949628175387729,366.8027316542716,0.25051341402635713,,,
